name,RA,DEC,Period,T1init,T1,T1error,incl,inclerror,q,qerror,f,ferror,t2t1,t2t1error,l3,l3error,r1,r2,l2/l1,R2
TIC 232527356,210.4443113,32.146639,0.366732541,5945,5957.005191,135.2273418,62.63512375,0.273696936,3.267712284,0.290849735,0.175881875,0.01705422,0.956649426,0.001463516,0,0,0.292641698,0.495796432,2.481118144,0.99892522
TIC 312286761,313.3469238,48.51458581,0.509539128,5286.899902,5191.514389,102.705595,76.93528337,0.310263634,0.273525388,0.006133016,0.41302695,0.016996186,1.012990376,0.001712537,0,0,0.517964288,0.298010867,0.340775405,0.996697328
TIC 343409837,310.014981,63.99292325,0.352511737,6101.333496,6280.615322,24.29947068,85.47802844,0.636123416,0.105189483,0.000700516,0.488780189,0.016950235,1.030300348,0.001320889,0,0,0.590746385,0.226403394,0.157608069,0.996942064
TIC 445924091,47.84452325,9.183954808,0.463727951,5245.919922,5322.5169,126.851886,75.68891569,0.286814388,0.086444533,0.000911511,0.354232096,0.018630048,1.024022777,0.001871882,0,0,0.600598416,0.208367661,0.130233096,0.998577711
TIC 468670361,19.08757927,76.80271562,1.149758423,6120.333496,6287.288487,41.42053695,59.55796684,0.270371984,0.101472984,0.001730518,0.522682131,0.005565964,0.798643256,0.004572442,0,0,0.594231673,0.225125742,0.062268749,0.995426566
TIC 80312842,165.2437873,-53.05331716,0.521420816,7625.25,7612.357971,138.1808024,52.7203203,1.040385858,0.061683282,0.012114688,0.701779146,0.220509744,1.036368658,0.015273783,0,0,0.630799356,0.19726608,0.103498677,0.994087063
TIC 235067275,85.75724843,-46.43886209,0.3663532,5794.25,5758.379941,155.4202871,57.17920702,0.263392361,13.02993286,0.24166809,0.500918058,0.019997221,0.878952163,0.002746644,0,0,0.205386422,0.612382708,5.579322237,0.99790027
TIC 180697987,272.0775586,34.57671876,0.291437539,5375,5557.708255,20.70298215,72.47664151,0.2892108,5.162682148,0.106959781,0.475730839,0.016803384,0.872176053,0.001354739,0,0,0.272508354,0.546759675,2.400196655,0.994731317
TIC 119364533,97.28658606,-38.19936062,0.64157186,6671.915039,6747.625578,120.9060551,59.113532,0.469321289,0.154913227,0.014008251,0.208242142,0.049634679,0.973712041,0.004609462,0,0,0.552686934,0.242423432,0.175721158,0.997172618
TIC 100014464,23.21288552,-47.26367688,0.635167653,7918.604342,8008.721502,107.9299481,54.79006721,0.274765288,0.084604437,0.004993213,0.299688677,0.034184091,1.01637721,0.003407326,0,0,0.600697239,0.205200764,0.120072725,0.998635072
TIC 117515123,339.8517167,-46.87560464,0.259502075,4886.75,4889.289894,120.0116297,77.45494843,0.300583223,2.066326075,0.107784852,0.55924783,0.017875901,0.982153561,0.001459875,0,0,0.362143504,0.486271292,1.703080346,0.998979797
TIC 118268204,31.07669618,24.00063671,0.405754258,5718,5864.421674,65.40404611,75.06164178,0.126563019,3.006324494,0.042093221,0.103016898,0.003512916,0.960210892,0.000674422,0,0,0.294739087,0.484559801,2.346288046,0.997080771
TIC 122057276,226.803473,-41.69202033,0.339282635,6595.742676,6586.450131,135.4021932,59.750877,1.942782076,2.693495103,0.686825022,0.51775741,0.066011417,0.880349888,0.008574668,0.760131567,0.033304742,0.332865615,0.501847898,1.524478179,0.998171455
TIC 143043815,55.27146862,-30.41855308,0.363363384,5311.140137,5306.092895,144.2832395,42.98809067,0.625707247,1.880651873,0.097067078,0.606174676,0.041029331,0.864327178,0.005051887,0.447697364,0.023327189,0.375947648,0.483789361,0.901709992,0.996877661
TIC 155998626,235.7510476,43.26536574,0.640771017,6515,6499.753795,123.7951338,68.94757173,0.275404026,0.101841243,0.001469158,0.31069193,0.025120006,0.972943165,0.002058678,0,0,0.587749613,0.217611542,0.124013545,0.998911358
TIC 237092476,231.2113762,24.99544284,0.244702751,5333,5374.83298,121.7237182,76.47833296,0.75152443,3.13375635,0.221265348,0.082938451,0.013142888,0.970371254,0.002988084,0,0,0.290162828,0.486997102,2.51022719,0.997119413
TIC 292753203,275.178834,-74.36985502,0.505907828,5617.743652,5616.646616,133.9335217,81.39819418,0.668111163,0.408024284,0.01238394,0.227393113,0.019065545,1.011852021,0.00229824,0,0,0.475063282,0.320205153,0.470039702,0.996007169
TIC 293565743,149.4444044,-17.01294073,0.664609512,6417.017578,6593.162492,28.83043995,74.96802788,0.184958239,0.102846192,0.000622058,0.23472396,0.015035835,0.901426585,0.001440523,0,0,0.584828183,0.215515282,0.096263616,0.996269694
TIC 406951407,290.2848891,51.03359268,0.361693539,5377,5350.221729,138.916975,80.01086819,3.430289854,2.765933318,0.473644339,0.394752,0.08851644,0.92342631,0.007017348,0.731255924,0.029759687,0.321460299,0.495656185,1.754490347,0.995459927
TIC 441200647,335.7197534,-24.62002755,1.155502988,5889.049805,6046.992822,47.12140474,85.57918413,1.52974457,0.11846992,0.00137003,0.371400398,0.035249865,0.955842077,0.001620674,0,0,0.578649083,0.230268611,0.133285089,0.9990878
TIC 441734144,258.5581599,76.70397497,0.325230055,5029.820313,5199.913535,31.62222877,81.61895395,0.064786942,2.107785922,0.01076841,0.093332593,0.002796125,0.907144943,0.000775893,0,0,0.323260385,0.453154281,1.2963944,0.998076921
TIC 441764197,261.026237,73.91050782,0.272886019,4916,5065.534484,71.15297194,75.10111406,0.455356416,2.676417474,0.202089395,0.071063063,0.005696131,0.930421041,0.001616384,0,0,0.301981676,0.47255969,1.786270547,0.993368328
TIC 459971813,75.13958682,4.440282548,0.376772381,6288,6283.194537,136.265155,63.38786792,0.873811737,4.821208862,0.932679237,0.461689397,0.095490409,0.970257036,0.003904507,0,0,0.277403579,0.541099089,3.52604537,0.995558109
TIC 55896456,68.63818066,-9.320752501,0.464436039,6662.700195,6669.276418,136.3973893,81.47473365,0.881880416,0.555747459,0.059571363,0.65431398,0.028693125,0.986574884,0.003651756,0,0,0.485122816,0.38512067,0.590776614,0.999442969
TIC 245942130,70.09720804,13.58798203,0.590441284,4925,4982.444544,107.7423953,59.64343047,2.178601169,0.033944626,0.005889735,0.893693589,0.088496965,0.88822415,0.011375212,0,0,0.667823308,0.16599766,0.0347712,0.986905493
TIC 149600376,86.88053915,-62.19902359,0.627387837,6011.133301,6086.342466,99.92245414,55.79997705,3.325532703,0.012552852,0.004729115,0.806922321,0.152267196,0.886847462,0.018027307,0,0,0.713525215,0.1174668,0.017115908,0.985924919
TIC 159983399,241.5092191,50.18697392,0.419278621,5601,5749.976549,53.54900752,79.09701564,0.072357632,3.621442225,0.010000968,0.188827616,0.005194303,0.945612589,0.000730257,0,0,0.285163299,0.505054574,2.583472881,0.993661814
TIC 120607386,4.691119658,-39.67726181,0.41375033,6467.924805,6371.339863,92.80872549,60.08041233,0.063231431,0.393431164,0.008723265,0.258677802,0.006696378,0.972229759,0.001024724,0,0,0.480111604,0.319284109,0.398208362,0.999845301
TIC 135230069,186.146988,-38.80544431,0.314439831,5359,5396.77953,123.2224459,62.62004117,0.43336315,9.271601122,0.656587062,0.742814627,0.054776724,0.863718434,0.004090024,0,0,0.238211931,0.596980821,3.550842721,0.994753589
TIC 188594653,345.5040929,-13.0957489,0.374201624,5496.585449,5548.947574,141.1534131,73.55828573,0.339931645,4.300997417,0.120946129,0.270614499,0.015985144,0.93427279,0.002386928,0,0,0.27616738,0.523188537,2.809370525,0.995366341
TIC 219494344,243.7751598,44.97269967,0.345383923,6363.5,6351.745078,121.5946269,64.70821139,0.556549089,3.653513336,0.432939504,0.350906999,0.032302625,0.958777256,0.003623477,0,0,0.294234733,0.514497581,2.699017159,0.99545688
TIC 229538448,221.7552849,74.68188303,0.300590996,5726.75,5839.774708,81.18319755,83.08462777,0.216689622,2.663218424,0.019006192,0.118413517,0.004250425,0.936692367,0.001508836,0,0,0.305584029,0.475053219,1.917730849,0.993098277
TIC 260708271,98.459591,-59.062738,0.358936992,5939,5989.65766,124.2849387,55.77126115,0.229146877,2.620060444,0.277713095,0.174466029,0.020312677,0.92610412,0.003925683,0,0,0.310780438,0.477182335,1.812578388,0.998421575
TIC 306772761,121.0431734,-67.91575053,0.41309548,6288,6310.143955,138.4549943,69.27394521,0.975752948,0.261943448,0.04308336,0.243515142,0.037172196,1.007915034,0.003040816,0,0,0.512251843,0.284167136,0.313224927,0.997976481
TIC 31529171,89.666096,-68.196057,0.461811696,6487.745117,6485.609756,133.4318423,55.95646225,1.003886779,0.240166701,0.054544769,0.311004284,0.095549207,0.991536512,0.011719253,0,0,0.522622825,0.281046216,0.278133376,0.995828378
TIC 319291434,53.65433437,-9.129334527,0.351219713,6251.495117,6273.821507,135.7380679,64.06052212,0.809295475,5.792155403,0.842336975,0.399639042,0.059339437,0.919957117,0.003234559,0,0,0.259446054,0.551947726,3.481989066,0.997813887
TIC 320054541,293.4581827,-53.99238183,0.229477362,4616.263184,4647.146449,131.4940764,43.56118616,0.9439071,6.689315924,0.732752112,0.162801845,0.055274638,0.908328831,0.024441824,0,0,0.237897375,0.553813642,3.390717442,0.985049304
TIC 50170202,278.1119442,14.5568792,0.588217238,5793,5818.319024,130.3075432,47.42899808,0.705769101,7.785631707,1.116770615,0.328583571,0.082462929,0.942342873,0.01151609,0,0,0.234255561,0.571300703,4.879517852,0.997147007
TIC 71026173,65.82161874,-13.04480803,0.679762499,7302,7170.3047,66.26636354,68.68896281,0.140060145,0.153104722,0.002150533,0.721299606,0.012424479,1.019420495,0.001296874,0,0,0.573536382,0.265508047,0.218168825,0.998244921
TIC 73455146,190.906603,-46.934674,0.669278873,6546.75,6391.396099,53.43932433,81.37816619,0.16802559,0.18493886,0.000763988,0.524974249,0.009803387,1.035629573,0.000814387,0,0,0.552303334,0.271278448,0.261626953,0.997916646
TIC 468293391,7.116532919,78.96184917,0.317403964,5820,5861.030942,133.9698783,68.7819988,0.454137285,4.161584781,0.276366011,0.209590567,0.024836763,0.920828502,0.003228184,0,0,0.275362722,0.517541925,2.649859243,0.993488942
TIC 116520408,234.1439947,46.63589009,0.290934947,5014,5147.255059,101.9007559,65.26776313,0.286599228,4.671076491,0.285387548,0.237336812,0.019146997,0.898399585,0.002607826,0,0,0.267886549,0.528202284,2.459520002,0.998086646
TIC 179368346,211.860811,-38.594191,0.262717931,5076,5227.459931,62.12104911,77.70948612,0.277524943,0.396557853,0.012398907,0.083365612,0.00338163,0.99429014,0.001280894,0,0,0.468123896,0.307657511,0.422451836,0.997211343
TIC 18566969,266.7690728,29.8979594,0.56370169,7128,7160.620707,129.8477438,62.16177986,1.019107159,5.952032813,1.22987817,0.671586059,0.114712734,0.920423465,0.005070103,0,0,0.270839481,0.565319908,3.525809859,0.998494981
TIC 233043818,259.6034852,22.48090149,0.371003133,5769.693359,5806.342187,134.6011176,69.96135274,0.208043541,2.485209728,0.12525343,0.104960847,0.014808142,0.939186787,0.002326538,0,0,0.310355688,0.468235781,1.82229196,0.996483818
TIC 345451479,57.98765058,9.691532375,0.442872021,5300,5447.770863,67.63380567,70.86284235,0.233543316,2.21584779,0.151031087,0.071191562,0.00433929,0.940006434,0.001475763,0,0,0.317448082,0.456007262,1.619840961,0.997955022
TIC 348897766,106.0341078,-63.43075018,0.441897394,6238,6057.067954,21.85629898,78.90734731,0.087138028,0.210443864,0.000440461,0.328494069,0.005264796,1.022457588,0.000414856,0,0,0.533774394,0.271396492,0.273503647,0.999131078
TIC 55756813,74.949033,-65.138119,0.343085241,5896.75,5891.772867,130.9340692,59.58268398,1.24863295,7.825266215,1.586405078,0.499912011,0.137528558,0.94396332,0.008486259,0,0,0.241017094,0.577540405,4.808422014,0.997548284
TIC 59038877,57.36569519,12.91217922,0.305331228,5732.5,5600.52206,78.48286704,87.35548052,0.383967787,1.856093344,0.008540065,0.078576416,0.001282662,0.948545606,0.001022052,0,0,0.332908919,0.440990247,1.442475251,0.998650211
TIC 193515431,245.3223159,44.21503476,0.207834689,4861,4833.796621,138.0880946,65.39536235,2.539599114,0.702964049,0.172490715,0.290591004,0.077618218,0.794039187,0.072051686,0,0,0.43599795,0.374735064,0.255176444,0.943133116
TIC 35744707,40.02548246,-5.943226412,0.346318052,5393.5,5511.334017,94.266774,77.22305795,0.180187846,1.966973537,0.091841009,0.06533978,0.005230989,0.912664177,0.001956909,0,0,0.326972167,0.44512211,1.295334995,0.994740511
TIC 70870736,152.3179032,-34.02063557,0.396743703,5844.25,5859.125153,140.1842866,50.15893355,0.098004171,0.567432046,0.033505086,0.069308446,0.005417855,0.993747678,0.003551835,0,0,0.43575206,0.336602202,0.583745268,0.996192161
TIC 121274442,287.439469,39.55146695,0.735853026,6530.205078,6691.254907,47.1213483,61.32621835,0.581532988,0.063273453,0.002741668,0.548576958,0.036917161,0.853861881,0.003566302,0,0,0.625943893,0.194490156,0.055918242,0.994847191
TIC 138256097,220.7723431,30.40986118,0.463641484,6547.720215,6555.328807,136.5963321,78.76167455,0.236639079,0.232019992,0.001983481,0.308470353,0.014901433,1.000167058,0.002080917,0,0,0.525206582,0.278112226,0.276298043,0.998597225
TIC 206555954,333.6862923,-22.36678005,0.393977722,6708.666504,6704.259479,143.8085335,63.19773669,0.844877058,5.348259548,0.834484246,0.308034769,0.053675525,0.959972649,0.002748092,0,0,0.261091915,0.54201899,3.839776601,0.997947685
TIC 258776281,286.4916614,70.20770724,0.521831565,6485.60498,6619.499958,81.02287519,82.36926659,0.38872847,0.152819548,0.001318917,0.618406367,0.024320203,1.002976937,0.001752064,0,0,0.569538547,0.260310812,0.204614442,0.997623851
TIC 306508587,118.8770416,-66.99569569,1.106736025,5812,5886.192825,123.9696597,71.56038034,0.355478902,0.098476061,0.001502719,0.31878485,0.036597729,0.957947086,0.003798933,0,0,0.590404538,0.215671571,0.11302151,0.997947227
TIC 335667409,214.3145272,-60.25026649,1.346005735,4936.613281,5127.68926,9.749550962,85.82039954,0.176706395,0.697296014,0.009168548,0.012921361,0.00047983,0.897712106,0.000815266,0,0,0.41304969,0.349623622,0.446238335,0.997703326
TIC 336674747,354.4009508,7.048406419,0.365949234,5015.899902,5034.444974,130.5816719,72.02244769,0.389870298,1.780669987,0.276063145,0.044252918,0.010422728,0.978956269,0.002051733,0,0,0.333736031,0.43478382,1.549090726,0.99602898
TIC 342334344,326.6692636,57.29351973,0.902074234,7163,7292.710126,75.60829582,84.9303215,0.902958514,0.760827995,0.082086368,0.036782548,0.002385388,0.892286617,0.002869665,0,0,0.407298807,0.359224305,0.551974411,0.99361906
TIC 350716073,88.323344,-56.486022,0.392897001,6224,6358.348044,68.7955803,72.52675259,0.283804748,0.116475317,0.001344014,0.615166448,0.023044609,0.977787436,0.001723273,0,0,0.587806072,0.238843528,0.149074097,0.99707357
TIC 358250091,55.67614791,-58.38684512,0.419439297,5950.99707,5976.616289,136.4248197,83.58466199,1.19874086,2.068743521,0.10303707,0.097143505,0.024791759,0.955036116,0.003365994,0.766440846,0.007425896,0.325123984,0.451794221,1.648839177,0.995538728
TIC 363419240,164.4601985,-28.59285857,0.236189485,6236.900391,6255.718263,127.573315,86.34014758,2.253354426,1.318274115,0.233040859,0.046949678,0.010636546,0.865788926,0.008728286,0.951106434,0.0018984,0.35985595,0.408429797,0.778919109,0.984309073
TIC 387463207,42.46787722,8.938122496,0.379998069,6157.933594,6187.368717,129.2489471,76.25641665,0.18347165,3.241164897,0.058445907,0.218242007,0.006040278,0.957037932,0.001095968,0,0,0.295971589,0.497517582,2.46726996,0.998073084
TIC 405543959,256.8519825,36.25714672,0.393448306,5764,5794.139675,130.5037211,54.1761294,0.354188561,1.849649914,0.29171067,0.092990888,0.021009648,0.934531611,0.008867924,0,0,0.334335607,0.441754358,1.368123991,0.995458278
TIC 421110675,11.469604,63.08568156,0.318966186,5458.556931,5585.470902,87.81612146,78.42762257,0.209189713,2.486862325,0.066743841,0.162337654,0.009752197,0.901695709,0.001909441,0,0,0.314325604,0.472001298,1.518318327,0.994648775
TIC 453628584,156.3320213,-74.00858592,0.505891296,5095.633301,5174.766227,111.0149295,47.07081472,1.050473829,0.08692615,0.009890272,0.257528851,0.040891752,0.834717562,0.048876238,0,0,0.597687793,0.205527194,0.051622377,0.97899749
TIC 456130400,51.66201092,42.72355109,0.351843355,5733.20752,5865.642437,71.82194387,64.68065676,0.160693347,4.40180457,0.146635896,0.169076669,0.009766938,0.927439167,0.0013203,0,0,0.268788401,0.520187815,2.879296413,0.994365929
TIC 55007847,161.0916165,-7.185817761,0.611364318,7596,7485.869832,91.16279667,76.06776813,0.37455654,0.080657131,0.000927784,0.496655479,0.03672174,0.989616989,0.002415748,0,0,0.608983381,0.208510788,0.111706513,0.998094075
TIC 55778901,182.2604165,56.03165374,0.354517518,5812.100098,5828.654633,122.9387369,83.19293345,0.098383608,2.498898419,0.009187926,0.087184858,0.005441542,0.966444906,0.000650494,0,0,0.30866602,0.467574917,2.036159386,0.998260421
TIC 240175453,169.220108,14.07364151,0.329533277,5797,5870.624454,83.83879738,53.82433352,0.155912301,9.89179049,0.181410689,0.66033344,0.005260805,0.817405382,0.002303761,0,0,0.230054396,0.598602255,3.189852257,0.994090586
TIC 115046240,72.98398721,-16.49657619,0.345891049,5793,5845.738931,106.4792628,61.5663722,0.067885433,1.012901599,0.06318149,0.052049037,0.002384151,0.97485681,0.002702833,0,0,0.383660065,0.385915193,0.926157821,0.992999268
TIC 178834939,150.8725225,-3.013135185,0.339846809,5514.75,5659.928265,48.3248026,81.12817778,0.119278114,2.353600623,0.018084414,0.085718619,0.005604301,0.962731435,0.000714025,0,0,0.313496711,0.462256137,1.89473123,0.995236058
TIC 118826280,11.12575048,-36.10811675,0.246595401,5459,5492.665635,157.6224042,79.62485872,0.487341057,0.402582665,0.015563753,0.072171376,0.012482059,0.930026692,0.003100103,0.67200196,0.005784926,0.46609335,0.308114126,0.329741321,0.997283322
TIC 146520491,76.57357669,-20.13133163,0.448419751,6484.41748,6628.349972,59.48565624,74.65846266,0.119042408,0.138088429,0.000735354,0.340281811,0.011269178,0.990756651,0.001090028,0,0,0.566322613,0.239939968,0.172154258,0.999256325
TIC 159854358,236.7891372,53.02404635,0.326456226,5165,5176.791116,133.9635803,79.37165144,1.75323796,3.137872586,0.345531359,0.133384119,0.028904406,0.925908093,0.00470142,0.846522375,0.00960733,0.293239743,0.489972023,2.021908565,0.985281889
TIC 232524483,193.4754737,77.20368892,0.37280973,6418.42334,6388.680471,137.3655301,46.09055187,0.808181576,0.386728023,0.036829342,0.445334961,0.046243698,1.012228988,0.004798177,0.366219256,0.033959898,0.493943999,0.331308145,0.458439109,0.999080974
TIC 252096958,15.53818216,59.92862252,1.164730955,5655.274902,5649.896898,142.0172709,63.02440962,0.551845873,0.363033795,0.061447267,0.126640897,0.02445489,0.969997064,0.003209532,0,0,0.47845384,0.303372907,0.359684732,0.997771879
TIC 263035184,264.489157,-39.189643,0.303428837,5297.200195,5362.987277,116.5885588,74.55153841,0.221727133,1.852718703,0.129609277,0.017377523,0.003542747,0.930029462,0.002166918,0.654477438,0.002034818,0.328304215,0.436339393,1.320488218,0.995307169
TIC 374828411,54.99604591,3.241692181,0.282780264,4964.317383,4771.24932,7.880123573,89.93693136,0.093547954,1.70957699,0.007016436,0.082301754,0.004118855,0.956578415,0.000507138,0,0,0.340252099,0.43408119,1.324001716,0.997926249
TIC 386956587,168.1375983,23.50370743,0.439008279,6663.399902,6652.618936,139.5142971,49.7216589,1.877450278,1.102471439,0.132188068,0.745319347,0.086289401,0.760991482,0.025807268,0.864965824,0.011210888,0.449607951,0.465927868,0.411396851,0.986651799
TIC 57229962,251.1066361,41.9691971,0.42343327,6854.333496,6884.537688,133.3150104,68.41666705,1.435721453,0.354586714,0.113888128,0.305228202,0.066541539,0.974656486,0.00571793,0,0,0.491460027,0.313490327,0.371652045,0.998259581
TIC 67707714,225.1955812,35.13187321,0.317055336,5321.333496,5473.192896,71.46840664,78.27861034,0.134544039,2.489406057,0.041473213,0.057602549,0.003827692,0.932537374,0.001000438,0,0,0.306925878,0.465358544,1.751565963,0.999650904
TIC 29780293,65.010762,-71.245643,0.414210479,5915,5914.50679,134.6490643,50.70132602,1.181108521,0.157894492,0.022629661,0.180422896,0.052252569,0.970729606,0.021062734,0,0,0.550130343,0.242528578,0.174069624,0.994068552
TIC 142109430,99.274246,-76.410648,0.613802787,6392.506348,6383.546647,139.0934215,57.1870434,0.570596677,11.15046693,0.715508837,0.665978679,0.042243656,0.80022922,0.002962267,0,0,0.221565853,0.606525831,3.507203959,0.996899791
TIC 100765074,311.4133084,-51.04529154,0.453495674,6395,6579.965946,18.58268015,75.71974494,0.086005676,0.193239635,0.000481307,0.582377324,0.006830061,0.997986271,0.000599914,0,0,0.551796276,0.278011947,0.245422013,0.999335489
TIC 13135572,76.73736225,-29.60247048,0.398150263,5571.333496,5718.037864,43.99251667,79.95284174,0.141756335,2.307663578,0.030491505,0.069940422,0.006046454,0.95667174,0.001009213,0,0,0.313998451,0.459489277,1.822247378,0.997722657
TIC 178859380,194.7071324,-36.97582482,0.330862737,5810,6002.128816,7.872830236,78.24269568,0.046386181,3.835804786,0.0101093,0.182126807,0.004410831,0.888484791,0.000453912,0,0,0.280204684,0.509464325,2.179692499,0.996310047
TIC 247003050,36.50566696,22.44588345,0.379915014,5154.22998,5319.003414,42.33995171,83.15602001,0.190339627,3.595398187,0.015163138,0.068849668,0.005138471,0.967214897,0.000831958,0,0,0.278613081,0.498124726,2.797840418,0.997629108
TIC 252725557,347.4800177,48.39309253,0.35680403,6615.640137,6637.582757,137.5225922,46.93155881,0.875697039,1.962839122,0.214623521,0.516686106,0.17897383,0.90268504,0.017289478,0.702794874,0.038290152,0.363609386,0.479269236,1.270541776,0.996870754
TIC 261259291,90.081181,-80.598106,0.462056604,6571.800377,6571.554269,135.3452753,50.8070999,0.158225064,0.481177296,0.02236241,0.141314133,0.008834888,0.999193727,0.003337884,0,0,0.455310848,0.328067257,0.516184913,0.994648063
TIC 302625238,28.34764766,70.0426225,0.440362296,6533.179688,6511.575049,138.7338064,52.54331518,0.274497423,0.227887726,0.010661932,0.310751408,0.019261467,0.990959244,0.003377868,0,0,0.52672711,0.276793759,0.265136566,0.999610932
TIC 308018120,155.056692,-13.860107,0.380837228,5962,5937.199123,137.3743577,77.436644,1.75127198,0.410303384,0.102010363,0.157750313,0.028660705,1.013148908,0.004777361,0.723507486,0.009792687,0.469993817,0.315702319,0.469541813,0.997846998
TIC 323442776,70.900052,-84.811119,1.14929287,6116,6230.575625,91.89370007,79.13670688,0.055872457,0.283555898,0.000870708,0.272510431,0.005158877,0.993142331,0.000581771,0,0,0.507412553,0.292383495,0.321067545,0.998606221
TIC 36883123,43.3950411,-9.208017411,0.335233379,6155.25,6162.481968,142.3085,76.43536509,0.895846004,2.111230969,0.109594106,0.109988305,0.018611176,0.959511984,0.001410308,0.700248182,0.007578086,0.324366255,0.454458307,1.711213589,0.995372875
TIC 388705796,340.4565266,56.27610401,0.516005906,5871.333496,5794.761868,124.7555776,82.03487018,0.261428279,0.420674918,0.004287888,0.302615739,0.012594414,0.970096231,0.001378914,0,0,0.477683559,0.328386035,0.418728255,0.997288362
TIC 76094083,86.20792293,27.50677392,0.389059906,5725,5745.561959,133.2467003,69.81650088,0.203295062,0.540264202,0.04458447,0.133836372,0.013415796,0.987862114,0.001788248,0,0,0.444863248,0.337496384,0.550270259,0.997283534
TIC 114500611,11.8168185,-19.69547566,0.488597183,7168.666504,7337.628558,35.24186913,81.83663975,0.303871855,0.156670218,0.000666828,0.317954122,0.002797525,0.883645132,0.001666367,0,0,0.555992486,0.248207804,0.13559724,0.997167581
TIC 177258700,102.249551,-73.364012,0.687817396,7146,6995.484649,58.06852399,82.31190743,0.241987289,0.253726565,0.001166258,0.534897248,0.013222143,0.991348745,0.001040832,0,0,0.530168159,0.298977297,0.301422053,0.999019505
TIC 18636142,266.8689707,32.35754094,0.431528299,6542.006348,6461.058,121.1650234,55.27813733,0.263589983,0.522370035,0.040849321,0.085028346,0.002182648,1.006733488,0.008049176,0,0,0.444166425,0.330779295,0.567055834,0.999152568
TIC 199682033,252.4161011,58.25682499,0.296647416,5943,5922.960615,144.7234686,62.78207162,2.522112464,7.838332484,2.162348584,0.593453499,0.195465885,0.86962594,0.020963749,0,0,0.244879653,0.580914634,3.481437523,0.963983663
TIC 219517559,247.150603,47.299536,0.359911693,5095.633301,4943.185374,53.39473778,81.74311172,0.167107702,2.268551843,0.025661716,0.071284779,0.003301355,0.964805777,0.001193469,0,0,0.315507019,0.458077642,1.799503379,0.998331531
TIC 356199330,266.9147757,53.82203694,0.346753547,5434.825195,5435.204296,133.019951,45.7786349,2.561868776,1.584276034,0.546617216,0.680886796,0.180826036,0.848451459,0.01761545,0.633005863,0.058407064,0.401507631,0.479659184,0.727745575,0.994053056
TIC 380127556,181.848397,-59.950766,0.451035981,5649,5645.889193,128.3909933,52.39534579,0.316466811,0.490516337,0.049994603,0.204305136,0.030372091,0.97384948,0.004612227,0,0,0.458219227,0.334561966,0.481436964,0.999011284
TIC 382450659,350.4021147,-45.95011012,0.288083215,5438.075195,5471.241398,130.4731987,69.19854595,0.302676802,2.921822458,0.182027013,0.045369403,0.004273515,0.953205048,0.001660517,0,0,0.293293473,0.478726586,2.217366464,0.996231627
TIC 405533713,202.443186,-32.333918,0.27991668,5154.751768,5243.913431,103.1657148,68.64776768,0.301653261,4.463924069,0.193670081,0.193766746,0.013336868,0.915953568,0.002207752,0,0,0.269049931,0.522501905,2.627546681,0.998064421
TIC 445133704,11.12758944,54.00423088,0.324071694,5490.033203,5632.618139,74.00931826,61.24836921,0.316264786,9.815035834,0.375911163,0.789628077,0.024594703,0.844873452,0.00226649,0,0,0.235730804,0.602046733,3.453011427,0.995981988
TIC 72637266,31.99814836,-28.97813475,0.422444232,6455,6496.322143,124.7638647,59.43326356,0.265112451,0.724578904,0.071808868,0.167217907,0.009596964,0.920644841,0.005219614,0,0,0.4227162,0.366405382,0.573343541,0.999052362
TIC 147610499,148.6192363,69.22285078,0.529209288,6691,6679.149408,137.4489896,68.33985336,0.318506375,1.716880662,0.43822364,0.049818761,0.010028313,0.923945738,0.002249814,0,0,0.337275522,0.43197131,1.270988966,0.997194032
TIC 429353316,183.532773,-19.882269,0.303454939,5022.666504,5012.74416,123.7967853,46.85635599,3.26459364,1.655275676,0.485747766,0.697076978,0.178351247,0.824281723,0.021849647,0.720878137,0.052205732,0.398379938,0.483874695,0.607365305,0.982425863
TIC 1102093577,225.9467902,47.65397724,0.267700538,5059.710186,4957.09565,108.0448203,70.91021557,0.476482791,3.254287291,0.314236786,0.055669658,0.012625593,0.93178936,0.0019339,0,0,0.285511027,0.488759475,2.128317624,0.996037077
TIC 141782808,117.6502172,-18.94059913,0.41753372,6506,6537.438022,138.6022397,53.58491053,0.131044201,0.38060503,0.018427997,0.452596943,0.021167763,0.975185853,0.001616462,0,0,0.495621848,0.330361029,0.401766105,0.999433475
TIC 149622009,202.1721349,23.58026121,0.255162609,6352,6379.912509,133.8945754,80.8020001,0.990827797,2.539877231,0.168393933,0.14678686,0.02380697,0.912825479,0.002969262,0.844458939,0.005035899,0.311464591,0.472787097,1.706666542,0.997855255
TIC 164720673,25.72832355,-20.12448845,0.366017422,6294.222656,6396.790762,95.89585282,77.82951426,0.215624003,0.116680294,0.0010239,0.617911805,0.023026694,1.047909001,0.001393118,0,0,0.587778992,0.239089803,0.1861917,0.998186978
TIC 22129510,269.5208499,32.64805939,0.443063158,6537.550293,6564.433755,133.5381162,46.58295871,0.443936646,2.373990637,0.175787717,0.528783274,0.068617335,0.909168551,0.009894877,0.658583487,0.018364576,0.34586998,0.493634058,1.523639599,0.999360279
TIC 229687624,262.9885266,57.17843194,0.617437463,6989.963379,6807.580799,19.72087578,70.28444579,0.0927981,0.341740868,0.005699048,0.363902021,0.006545645,0.991865925,0.000875789,0,0,0.498027387,0.314276425,0.381946125,0.996387174
